-0.352478,-0.357666
-0.310974,-0.328064
-0.298462,-0.325928
-0.297852,-0.308228
-0.309448,-0.322266
-0.320740,-0.336609
-0.344238,-0.364075
-0.372925,-0.392456
-0.414734,-0.429382
-0.400696,-0.414124
-0.370483,-0.392456
-0.354614,-0.382996
-0.357666,-0.370789
-0.343628,-0.363159
-0.357056,-0.367737
-0.351257,-0.380554
-0.383606,-0.390625
-0.386353,-0.407104
-0.402832,-0.424194
-0.372314,-0.390625
-0.342102,-0.358887
-0.315857,-0.335388
-0.306702,-0.318298
-0.299683,-0.320129
-0.310669,-0.325012
-0.322571,-0.337524
-0.344543,-0.362854
-0.370178,-0.389709
-0.412903,-0.428772
-0.386658,-0.412903
-0.376892,-0.391235
-0.373535,-0.374756
-0.357361,-0.369263
-0.343323,-0.364990
-0.346985,-0.369873
-0.365601,-0.377502
-0.364075,-0.390015
-0.391541,-0.403748
-0.397339,-0.415039
-0.370178,-0.390015
-0.338745,-0.358887
-0.322266,-0.330505
-0.308228,-0.321960
-0.295105,-0.312195
-0.302734,-0.318298
-0.323181,-0.335999
-0.341492,-0.363770
-0.370178,-0.384827
-0.415039,-0.430298
-0.394287,-0.410767
-0.377502,-0.393982
-0.354919,-0.377808
-0.364685,-0.367737
-0.351868,-0.366211
-0.349121,-0.369263
-0.357971,-0.377197
-0.376282,-0.389099
-0.386353,-0.403748
-0.397339,-0.415344
-0.368042,-0.390930
-0.346985,-0.365295
-0.320129,-0.331421
-0.311279,-0.321350
-0.296326,-0.313416
-0.300293,-0.319824
-0.320435,-0.337524
-0.330200,-0.363770
-0.369873,-0.382690
-0.410156,-0.427856
-0.393677,-0.410767
-0.385742,-0.391846
-0.358582,-0.380859
-0.350952,-0.370178
-0.345764,-0.363464
-0.350037,-0.371704
-0.352783,-0.376892
-0.383301,-0.390625
-0.388184,-0.403442
-0.391846,-0.419617
-0.364990,-0.388794
-0.345154,-0.363770
-0.314026,-0.331421
-0.309753,-0.319214
-0.288086,-0.315247
-0.308228,-0.316467
-0.317688,-0.338440
-0.343323,-0.361023
-0.372925,-0.385132
-0.411072,-0.427551
-0.390930,-0.411072
-0.376892,-0.395813
-0.362549,-0.379028
-0.350342,-0.366211
-0.357971,-0.363464
-0.350647,-0.368347
-0.362549,-0.378418
-0.370483,-0.395203
-0.396423,-0.403137
-0.399780,-0.424194
-0.371704,-0.395203
-0.348206,-0.364075
-0.307617,-0.336609
-0.310059,-0.318604
-0.299683,-0.313721
-0.303345,-0.315247
-0.321350,-0.339661
-0.335388,-0.364685
-0.369568,-0.380554
-0.415344,-0.430298
-0.395203,-0.410767
-0.378113,-0.390930
-0.348511,-0.375366
-0.346680,-0.365906
-0.361328,-0.362854
-0.349731,-0.371399
-0.354614,-0.374756
-0.375671,-0.385437
-0.377502,-0.408936
-0.406799,-0.420837
-0.366821,-0.391235
-0.346375,-0.364685
-0.325623,-0.335693
-0.303040,-0.326538
-0.302734,-0.316162
-0.298767,-0.325623
-0.315857,-0.331421
-0.353394,-0.363770
-0.369873,-0.382080
-0.408936,-0.430603
-0.382690,-0.409851
-0.372314,-0.393066
-0.361938,-0.375977
-0.354919,-0.370178
-0.357056,-0.355835
-0.343628,-0.363159
-0.371094,-0.377502
-0.360107,-0.390015
-0.374756,-0.401306
-0.399475,-0.411987
-0.368042,-0.392456
-0.338745,-0.360718
-0.314636,-0.327148
-0.304260,-0.320740
-0.290833,-0.311890
-0.290527,-0.314026
-0.310974,-0.331726
-0.343323,-0.352478
-0.377197,-0.381470
-0.406494,-0.428772
-0.384521,-0.412598
-0.387268,-0.389099
-0.359192,-0.374756
-0.364380,-0.374451
-0.332336,-0.371704
-0.361633,-0.368958
-0.364990,-0.378113
-0.371399,-0.392151
-0.386047,-0.408936
-0.389099,-0.419312
-0.383606,-0.398560
-0.347900,-0.364075
-0.322266,-0.341187
-0.302124,-0.332031
-0.288696,-0.320435
-0.296326,-0.311279
-0.317078,-0.328369
-0.354004,-0.358276
-0.366211,-0.382690
-0.406799,-0.432434
-0.386353,-0.409241
-0.390625,-0.391541
-0.351868,-0.381165
-0.356140,-0.370483
-0.343018,-0.371094
-0.344543,-0.363770
-0.351562,-0.374756
-0.379333,-0.386353
-0.370789,-0.403748
-0.406189,-0.426331
-0.372620,-0.394592
-0.349731,-0.370789
-0.304871,-0.332336
-0.314026,-0.322876
-0.284729,-0.313110
-0.299377,-0.324707
-0.332642,-0.339355
-0.328064,-0.359497
-0.365906,-0.377197
-0.409241,-0.432129
-0.387268,-0.412292
-0.374451,-0.390015
-0.361633,-0.373840
-0.360413,-0.377502
-0.344543,-0.369568
-0.338135,-0.369873
-0.358276,-0.380859
-0.374756,-0.386658
-0.384521,-0.408936
-0.409546,-0.429077
-0.380554,-0.403442
-0.342102,-0.361023
-0.306702,-0.338745
-0.308228,-0.318604
-0.293274,-0.316772
-0.308533,-0.316772
-0.319214,-0.339050
-0.329590,-0.365601
-0.360413,-0.384827
-0.415344,-0.428467
-0.395203,-0.411072
-0.373230,-0.400391
-0.356445,-0.380554
-0.366821,-0.375671
-0.362244,-0.372925
-0.335999,-0.364380
-0.350037,-0.379639
-0.383606,-0.389099
-0.382996,-0.409241
-0.406189,-0.431519
-0.382996,-0.402527
-0.341797,-0.371399
-0.325012,-0.333557
-0.312805,-0.337524
-0.291138,-0.316467
-0.293579,-0.315552
-0.325623,-0.335388
-0.330200,-0.362854
-0.359802,-0.379639
-0.418701,-0.433960
-0.404968,-0.420532
-0.365295,-0.401917
-0.370178,-0.374146
-0.345154,-0.372925
-0.358887,-0.370483
-0.339355,-0.370178
-0.364685,-0.376892
-0.366211,-0.388489
-0.386658,-0.405884
-0.405273,-0.429688
-0.370483,-0.403442
-0.354004,-0.369263
-0.315552,-0.334473
-0.312805,-0.321960
-0.288086,-0.316467
-0.301514,-0.320435
-0.324707,-0.343628
-0.346069,-0.359802
-0.348206,-0.382996
-0.414429,-0.433350
-0.389709,-0.417480
-0.386353,-0.391235
-0.366821,-0.382690
-0.345764,-0.369263
-0.359802,-0.370789
-0.351562,-0.365601
-0.356750,-0.378723
-0.357056,-0.397644
-0.395203,-0.401001
-0.403748,-0.430908
-0.370178,-0.401917
-0.347290,-0.370178
-0.326233,-0.336914
-0.310364,-0.324097
-0.299377,-0.320740
-0.285950,-0.316162
-0.311584,-0.341187
-0.339661,-0.355530
-0.364990,-0.386047
-0.415955,-0.433350
-0.397339,-0.421143
-0.370483,-0.398560
-0.357971,-0.379639
-0.347900,-0.375061
-0.350952,-0.371704
-0.345154,-0.364990
-0.349121,-0.371704
-0.363770,-0.391846
-0.397644,-0.403748
-0.406799,-0.430298
-0.372009,-0.401917
-0.352173,-0.360107
-0.329590,-0.335693
-0.295410,-0.328674
-0.294189,-0.313110
-0.312195,-0.314331
-0.322876,-0.339355
-0.343933,-0.364380
-0.353394,-0.379639
-0.417786,-0.430908
-0.394592,-0.415649
-0.372314,-0.397034
-0.372620,-0.379028
-0.368042,-0.375061
-0.340881,-0.371094
-0.357666,-0.364380
-0.345459,-0.374756
-0.381775,-0.392761
-0.378418,-0.398560
-0.414124,-0.427856
-0.383301,-0.397644
-0.351562,-0.371094
-0.332031,-0.341797
-0.297852,-0.329590
-0.291748,-0.313416
-0.304871,-0.311584
-0.321655,-0.329895
-0.349426,-0.362244
-0.361328,-0.379028
-0.416565,-0.430603
-0.391846,-0.419922
-0.383301,-0.390320
-0.358276,-0.377808
-0.354614,-0.374146
-0.354919,-0.371399
-0.356750,-0.367737
-0.355225,-0.374146
-0.375061,-0.389404
-0.392456,-0.399170
-0.403442,-0.427246
-0.393066,-0.400085
-0.341797,-0.372314
-0.314026,-0.339966
-0.319824,-0.319824
-0.305481,-0.319824
-0.303345,-0.317688
-0.311890,-0.335083
-0.347290,-0.354919
-0.368652,-0.382080
-0.412903,-0.436096
-0.407715,-0.419617
-0.368652,-0.404663
-0.355835,-0.383911
-0.357361,-0.368042
-0.361023,-0.372620
-0.356750,-0.362244
-0.361328,-0.388184
-0.360413,-0.393372
-0.374451,-0.398865
-0.410156,-0.426941
-0.392151,-0.403748
-0.342407,-0.373535
-0.325928,-0.335388
-0.294189,-0.329590
-0.308228,-0.318604
-0.295410,-0.318909
-0.323181,-0.336914
-0.328369,-0.358887
-0.371704,-0.380859
-0.413208,-0.435791
-0.405579,-0.426941
-0.373535,-0.397644
-0.365295,-0.387573
-0.360718,-0.374146
-0.354919,-0.369263
-0.344849,-0.365295
-0.359802,-0.382690
-0.378418,-0.393982
-0.387268,-0.406799
-0.403442,-0.429688
-0.381775,-0.409546
-0.355835,-0.369263
-0.323181,-0.336304
-0.314331,-0.333557
-0.308228,-0.326843
-0.301208,-0.320740
-0.308838,-0.339661
-0.340271,-0.358276
-0.360107,-0.383301
-0.420837,-0.432739
-0.397949,-0.414429
-0.385437,-0.399780
-0.363159,-0.377502
-0.360718,-0.372925
-0.344238,-0.364075
-0.352173,-0.368042
-0.372314,-0.382080
-0.372009,-0.395203
-0.373840,-0.400696
-0.410767,-0.427246
-0.392456,-0.410461
-0.352478,-0.365906
-0.323486,-0.337830
-0.301819,-0.325317
-0.299988,-0.311584
-0.296326,-0.312805
-0.325012,-0.329285
-0.335693,-0.363770
-0.358887,-0.377197
-0.417480,-0.435181
-0.399780,-0.422363
-0.376282,-0.393677
-0.362244,-0.382080
-0.371704,-0.379028
-0.347595,-0.369873
-0.340576,-0.359802
-0.364990,-0.378418
-0.381165,-0.386353
-0.374451,-0.403442
-0.409546,-0.426941
-0.385437,-0.409241
-0.349121,-0.368042
-0.318909,-0.334473
-0.312805,-0.328064
-0.307312,-0.316467
-0.302429,-0.319824
-0.306091,-0.335083
-0.340881,-0.361023
-0.368958,-0.384827
-0.415649,-0.434570
-0.405273,-0.419617
-0.378113,-0.397034
-0.355835,-0.384521
-0.367126,-0.373535
-0.347595,-0.373840
-0.350647,-0.373230
-0.363464,-0.379028
-0.366821,-0.392456
-0.392151,-0.406494
-0.409241,-0.430908
-0.396729,-0.409546
-0.353699,-0.368042
-0.317993,-0.340271
-0.303345,-0.325623
-0.289307,-0.316467
-0.293579,-0.311584
-0.313416,-0.332031
-0.358276,-0.357666
-0.368958,-0.380554
-0.411987,-0.438232
-0.410156,-0.423584
-0.375366,-0.406494
-0.358887,-0.374451
-0.368042,-0.373230
-0.348511,-0.367432
-0.350647,-0.369873
-0.357666,-0.378113
-0.369873,-0.391846
-0.381775,-0.404663
-0.399170,-0.422058
-0.388184,-0.411682
-0.356140,-0.373230
-0.314026,-0.343323
-0.316467,-0.325317
-0.303345,-0.322571
-0.299683,-0.317993
-0.326233,-0.335083
-0.329285,-0.357971
-0.364380,-0.385742
-0.411682,-0.435181
-0.403442,-0.422668
-0.381775,-0.400391
-0.369263,-0.384827
-0.357056,-0.380554
-0.347290,-0.369263
-0.349121,-0.366821
-0.362244,-0.381470
-0.372009,-0.391235
-0.381470,-0.404663
-0.394592,-0.418091
-0.392151,-0.413208
-0.357666,-0.369568
-0.319214,-0.340271
-0.315552,-0.334473
-0.285645,-0.322571
-0.293884,-0.311890
-0.315857,-0.335083
-0.336304,-0.355225
-0.367432,-0.384216
-0.408630,-0.428467
-0.409851,-0.426331
-0.381470,-0.400696
-0.366821,-0.384827
-0.354309,-0.376282
-0.355835,-0.373230
-0.345764,-0.368347
-0.360413,-0.377197
-0.368042,-0.389099
-0.396729,-0.401001
-0.392456,-0.417175
-0.391235,-0.415649
-0.351868,-0.372314
-0.335083,-0.341797
-0.311279,-0.334473
-0.292969,-0.321960
-0.307922,-0.317383
-0.322266,-0.336304
-0.331116,-0.359192
-0.362549,-0.382996
-0.405273,-0.426636
-0.401917,-0.422974
-0.386047,-0.401611
-0.355225,-0.383301
-0.363770,-0.375977
-0.353699,-0.371094
-0.339050,-0.371094
-0.360718,-0.381165
-0.364380,-0.388184
-0.385132,-0.401917
-0.388184,-0.409546
-0.393066,-0.414429
-0.354614,-0.374451
-0.325928,-0.344238
-0.310364,-0.330200
-0.303040,-0.317688
-0.296936,-0.317688
-0.314941,-0.332031
-0.340576,-0.354004
-0.364380,-0.379639
-0.407715,-0.423889
-0.413513,-0.422363
-0.373840,-0.399780
-0.375061,-0.381775
-0.357361,-0.372620
-0.346680,-0.367432
-0.355225,-0.365295
-0.359802,-0.376587
-0.365906,-0.390930
-0.394897,-0.402527
-0.380859,-0.408020
-0.393066,-0.413208
-0.353699,-0.373535
-0.320435,-0.343628
-0.309448,-0.332031
-0.300903,-0.316772
-0.285950,-0.315552
-0.318298,-0.334167
-0.336304,-0.353394
-0.359802,-0.381470
-0.411987,-0.429688
-0.404663,-0.427551
-0.378113,-0.400391
-0.372925,-0.379944
-0.348816,-0.377808
-0.365906,-0.373535
-0.332336,-0.370483
-0.366821,-0.377502
-0.361023,-0.390930
-0.380249,-0.401917
-0.392456,-0.411377
-0.397034,-0.415039
-0.343933,-0.375366
-0.328979,-0.347900
-0.321655,-0.327148
-0.309143,-0.321655
-0.289917,-0.317688
-0.324402,-0.340271
-0.323181,-0.355835
-0.360413,-0.378113
-0.410767,-0.429993
-0.399170,-0.429077
-0.396729,-0.401001
-0.366211,-0.384827
-0.350342,-0.382080
-0.346985,-0.367126
-0.344238,-0.370789
-0.374146,-0.375061
-0.375671,-0.391846
-0.383911,-0.404663
-0.391235,-0.421143
-0.394897,-0.422363
-0.361328,-0.377808
-0.315857,-0.343018
-0.318298,-0.327148
-0.305481,-0.316467
-0.297852,-0.324097
-0.320740,-0.337830
-0.325317,-0.360718
-0.369873,-0.379639
-0.403442,-0.426025
-0.397034,-0.427551
-0.398254,-0.405884
-0.371094,-0.390015
-0.355835,-0.380249
-0.364990,-0.368347
-0.354309,-0.369263
-0.367737,-0.376587
-0.359192,-0.392456
-0.377502,-0.397644
-0.399475,-0.412292
-0.393066,-0.418091
-0.368042,-0.369263
-0.321045,-0.341187
-0.315857,-0.326538
-0.302429,-0.324707
-0.297241,-0.309448
-0.312805,-0.336304
-0.348816,-0.352478
-0.351868,-0.379333
-0.411072,-0.423584
-0.404358,-0.431519
-0.381470,-0.400085
-0.366821,-0.383911
-0.367126,-0.368652
-0.349121,-0.369873
-0.343018,-0.369873
-0.363159,-0.368958
-0.357971,-0.392151
-0.381165,-0.404053
-0.401001,-0.415955
-0.403748,-0.415039
-0.342712,-0.374756
-0.341797,-0.348816
-0.296936,-0.332642
-0.295410,-0.315247
-0.289307,-0.310364
-0.325012,-0.331421
-0.317688,-0.350342
-0.354309,-0.381165
-0.408936,-0.421753
-0.398254,-0.429688
-0.396729,-0.404358
-0.364075,-0.385742
-0.357056,-0.371094
-0.359802,-0.372925
-0.357666,-0.369568
-0.349731,-0.384827
-0.371399,-0.393066
-0.375366,-0.405273
-0.397949,-0.416870
-0.408325,-0.421143
-0.361633,-0.376282
-0.325928,-0.342102
-0.312805,-0.339966
-0.318298,-0.325012
-0.284119,-0.315247
-0.329590,-0.334167
-0.342407,-0.357361
-0.364075,-0.378113
-0.404358,-0.429688
-0.411072,-0.427856
-0.390930,-0.401001
-0.359192,-0.389404
-0.373840,-0.370483
-0.342102,-0.370483
-0.350952,-0.369263
-0.369568,-0.375977
-0.370483,-0.382690
-0.386963,-0.401001
-0.391846,-0.416870
-0.387878,-0.419617
-0.352783,-0.374146
-0.326538,-0.341797
-0.328674,-0.334473
-0.303650,-0.325623
-0.292664,-0.311279
-0.319214,-0.329590
-0.341797,-0.350647
-0.352783,-0.386353
-0.405273,-0.421753
-0.423584,-0.432129
-0.380249,-0.409851
-0.367432,-0.393066
-0.357056,-0.375977
-0.361328,-0.377502
-0.360413,-0.369873
-0.347595,-0.382996
-0.377197,-0.388794
-0.375061,-0.404968
-0.400085,-0.419312
-0.395508,-0.423889
-0.357666,-0.378723
-0.335693,-0.341797
-0.310364,-0.325623
-0.291138,-0.322266
-0.312195,-0.317383
-0.306702,-0.332947
-0.336914,-0.347595
-0.357666,-0.379028
-0.407104,-0.419006
-0.406799,-0.425720
-0.391541,-0.399780
-0.361633,-0.390930
-0.355225,-0.375366
-0.350342,-0.367432
-0.350037,-0.359802
-0.352783,-0.378723
-0.359192,-0.385742
-0.392456,-0.409851
-0.399780,-0.420532
-0.409851,-0.426025
-0.349426,-0.378418
-0.329895,-0.353088
-0.320740,-0.328979
-0.303955,-0.321655
-0.308533,-0.321655
-0.304871,-0.335999
-0.328979,-0.355835
-0.369568,-0.382385
-0.401001,-0.424500
-0.424805,-0.434570
-0.390015,-0.411072
-0.354004,-0.393372
-0.371399,-0.381165
-0.345154,-0.368958
-0.358582,-0.372925
-0.357666,-0.378113
-0.375977,-0.390015
-0.369568,-0.402832
-0.399475,-0.419312
-0.401001,-0.416565
-0.370483,-0.384216
-0.341797,-0.355225
-0.314331,-0.332031
-0.301514,-0.316467
-0.284119,-0.318604
-0.330505,-0.332947
-0.330811,-0.356140
-0.373840,-0.378113
-0.401611,-0.423889
-0.399170,-0.427551
-0.401917,-0.401611
-0.376587,-0.394592
-0.364075,-0.376892
-0.349121,-0.377502
-0.359802,-0.369568
-0.366821,-0.378723
-0.366516,-0.385742
-0.393066,-0.400696
-0.393982,-0.421143
-0.396118,-0.418701
-0.371399,-0.381775
-0.339050,-0.350647
-0.302124,-0.336304
-0.313416,-0.321960
-0.304260,-0.316772
-0.310974,-0.343323
-0.329285,-0.355530
-0.369873,-0.381775
-0.398254,-0.423889
-0.416565,-0.438538
-0.396729,-0.411377
-0.376587,-0.395508
-0.368347,-0.380859
-0.347900,-0.378113
-0.349731,-0.371094
-0.365601,-0.382080
-0.360718,-0.391541
-0.376282,-0.402832
-0.395813,-0.415649
-0.402222,-0.423279
-0.358582,-0.382996
-0.327454,-0.351562
-0.320740,-0.326843
-0.306702,-0.326233
-0.298767,-0.317078
-0.314026,-0.329590
-0.334167,-0.346069
-0.363159,-0.378418
-0.401306,-0.419006
-0.410156,-0.428772
-0.397339,-0.405579
-0.383606,-0.392456
-0.356750,-0.375366
-0.357056,-0.372620
-0.343628,-0.368042
-0.366211,-0.379028
-0.376282,-0.389709
-0.383301,-0.403442
-0.396118,-0.417175
-0.399170,-0.421448
-0.354919,-0.375061
-0.333557,-0.350037
-0.321045,-0.335083
-0.300903,-0.324707
-0.291138,-0.314636
-0.311890,-0.331116
-0.331421,-0.346680
-0.361633,-0.371094
-0.406799,-0.415955
-0.418701,-0.438538
-0.386047,-0.408325
-0.385132,-0.385742
-0.352478,-0.382690
-0.358887,-0.367737
-0.347900,-0.365295
-0.370789,-0.375977
-0.368958,-0.382996
-0.375977,-0.406494
-0.404968,-0.417480
-0.413818,-0.423889
-0.364075,-0.382080
-0.337524,-0.360107
-0.306091,-0.328979
-0.298157,-0.318604
-0.303955,-0.313721
-0.315247,-0.328064
-0.331421,-0.356445
-0.353394,-0.375671
-0.404358,-0.418091
-0.401917,-0.428467
-0.382690,-0.405884
-0.386963,-0.392456
-0.351562,-0.378418
-0.368652,-0.370178
-0.359802,-0.370789
-0.358887,-0.385437
-0.368652,-0.391846
-0.372925,-0.403137
-0.400391,-0.417175
-0.402832,-0.419922
-0.356140,-0.377502
-0.341797,-0.364380
-0.304565,-0.331726
-0.319824,-0.323181
-0.307312,-0.319824
-0.317688,-0.336304
-0.323181,-0.359192
-0.348206,-0.379639
-0.404663,-0.418091
-0.413513,-0.434265
-0.382385,-0.410461
-0.390320,-0.394287
-0.368347,-0.383301
-0.342102,-0.372314
-0.345459,-0.369568
-0.358582,-0.381775
-0.361938,-0.384827
-0.396729,-0.401001
-0.399170,-0.420837
-0.404968,-0.420532
-0.364380,-0.377808
-0.345459,-0.359497
-0.319214,-0.339966
-0.300903,-0.318909
-0.302124,-0.319519
-0.324707,-0.333252
-0.328369,-0.349426
-0.363159,-0.373840
-0.397034,-0.418396
-0.411072,-0.435486
-0.388184,-0.410767
-0.371094,-0.392761
-0.361328,-0.375061
-0.345154,-0.371399
-0.351257,-0.364685
-0.362549,-0.383301
-0.358887,-0.388184
-0.396118,-0.402222
-0.397034,-0.424194
-0.394897,-0.427246
-0.361023,-0.378723
-0.332947,-0.360718
-0.334778,-0.333252
-0.310669,-0.323486
-0.292664,-0.321350
-0.317993,-0.330200
-0.330811,-0.358276
-0.368042,-0.377197
-0.393372,-0.420532
-0.413818,-0.430908
-0.388794,-0.412903
-0.388184,-0.398865
-0.367126,-0.379333
-0.354614,-0.370483
-0.346375,-0.365295
-0.366211,-0.379028
-0.373230,-0.387268
-0.373535,-0.405273
-0.402222,-0.419006
-0.414429,-0.422668
-0.353394,-0.385132
-0.338440,-0.354919
-0.329590,-0.328064
-0.317993,-0.327148
-0.294495,-0.316162
-0.323181,-0.328979
-0.324402,-0.354919
-0.365295,-0.373535
-0.398865,-0.415344
-0.419617,-0.435181
-0.392151,-0.404358
-0.368042,-0.391541
-0.371399,-0.382690
-0.343323,-0.374756
-0.352173,-0.365601
-0.368652,-0.370483
-0.358582,-0.386353
-0.381165,-0.393677
-0.405579,-0.419922
-0.408936,-0.421753
-0.362549,-0.380249
-0.332642,-0.363464
-0.323792,-0.330200
-0.308533,-0.317688
-0.284424,-0.321350
-0.331116,-0.335999
-0.334778,-0.353088
-0.357361,-0.375061
-0.388794,-0.417786
-0.406494,-0.431519
-0.381165,-0.407410
-0.376282,-0.388794
-0.370483,-0.381775
-0.346985,-0.371704
-0.349731,-0.375366
-0.356750,-0.380554
-0.359192,-0.385437
-0.390930,-0.404053
-0.404358,-0.425415
-0.410461,-0.427246
-0.350037,-0.385132
-0.335083,-0.358582
-0.318909,-0.331421
-0.313721,-0.319824
-0.298157,-0.317383
-0.333557,-0.337219
-0.327454,-0.350952
-0.363770,-0.378723
-0.391846,-0.411682
-0.407104,-0.431519
-0.383606,-0.409851
-0.376892,-0.396423
-0.356140,-0.380554
-0.360107,-0.366516
-0.352478,-0.372314
-0.368347,-0.375366
-0.364380,-0.379944
-0.377808,-0.401001
-0.396118,-0.419006
-0.401611,-0.424805
